Date,DMA,TV GRP,Magazine GRP
1/27/2014,Chico-Redding,80,20
1/27/2014,Cincinnati,80,20
1/27/2014,Clarksburg-Weston,80,20
1/27/2014,Cleveland-Akron (Canton),80,20
1/27/2014,Colorado Springs-Pueblo,80,20
1/27/2014,"Columbia, SC",80,20
1/27/2014,Columbia-Jefferson City,80,20
1/27/2014,"Columbus, GA (Opelika, AL)",80,20
1/27/2014,"Columbus, OH",80,20
1/27/2014,Columbus-Tupelo-W Pnt-Hstn,80,20
1/27/2014,Corpus Christi,80,20
1/27/2014,Dallas-Ft. Worth,80,20
1/27/2014,Davenport-R.Island-Moline,80,20
1/27/2014,Dayton,80,20
1/27/2014,Denver,80,20
1/27/2014,Des Moines-Ames,80,20
1/27/2014,Detroit,80,20
1/27/2014,Dothan,80,20
1/27/2014,Duluth-Superior,80,20
1/27/2014,El Paso (Las Cruces),80,20
1/27/2014,Elmira (Corning),80,20
1/27/2014,Erie,80,20
1/27/2014,Eugene,80,20
1/27/2014,Eureka,80,20
1/27/2014,Evansville,80,20
1/27/2014,Fairbanks,80,20
1/27/2014,Fargo-Valley City,80,20
1/27/2014,Flint-Saginaw-Bay City,80,20
1/27/2014,Fresno-Visalia,80,20
1/27/2014,Ft. Myers-Naples,80,20
1/27/2014,Ft. Smith-Fay-Sprngdl-Rgrs,80,20
1/27/2014,Ft. Wayne,80,20
1/27/2014,Gainesville,80,20
1/27/2014,Glendive,80,20
1/27/2014,Grand Junction-Montrose,80,20
1/27/2014,Grand Rapids-Kalmzoo-B.Crk,80,20
1/27/2014,Great Falls,80,20
1/27/2014,Green Bay-Appleton,80,20
1/27/2014,Greensboro-H.Point-W.Salem,80,20
1/27/2014,Greenville-N.Bern-Washngtn,80,20
1/27/2014,Greenvll-Spart-Ashevll-And,80,20
1/27/2014,Greenwood-Greenville,80,20
1/27/2014,Harlingen-Wslco-Brnsvl-McA,80,20
1/27/2014,Harrisburg-Lncstr-Leb-York,80,20
1/27/2014,Harrisonburg,80,20
1/27/2014,Hartford & New Haven,80,20
1/27/2014,Hattiesburg-Laurel,80,20
1/27/2014,Helena,80,20
1/27/2014,Honolulu,80,20
1/27/2014,Houston,80,20
1/27/2014,Huntsville-Decatur (Flor),80,20
1/27/2014,Idaho Fals-Pocatllo(Jcksn),80,20
1/27/2014,Indianapolis,80,20
1/27/2014,"Jackson, MS",80,20
1/27/2014,"Jackson, TN",80,20
1/27/2014,Jacksonville,80,20
1/27/2014,Johnstown-Altoona-St Colge,80,20
1/27/2014,Jonesboro,80,20
1/27/2014,Joplin-Pittsburg,80,20
1/27/2014,Juneau,80,20
1/27/2014,Kansas City,80,20
1/27/2014,Knoxville,80,20
1/27/2014,La Crosse-Eau Claire,80,20
1/27/2014,"Lafayette, IN",80,20
1/27/2014,"Lafayette, LA",80,20
1/27/2014,Lake Charles,80,20
1/27/2014,Lansing,80,20
1/27/2014,Laredo,80,20
1/27/2014,Las Vegas,80,20
1/27/2014,Lexington,80,20
1/27/2014,Lima,80,20
1/27/2014,Lincoln & Hastings-Krny,80,20
1/27/2014,Little Rock-Pine Bluff,80,20
1/27/2014,Los Angeles,80,20
1/27/2014,Louisville,80,20
1/27/2014,Lubbock,80,20
1/27/2014,Macon,80,20
1/27/2014,Madison,80,20
1/27/2014,Mankato,80,20
1/27/2014,Marquette,80,20
1/27/2014,Medford-Klamath Falls,80,20
1/27/2014,Memphis,80,20
1/27/2014,Meridian,80,20
1/27/2014,Miami-Ft. Lauderdale,80,20
1/27/2014,Milwaukee,80,20
1/27/2014,Minneapolis-St. Paul,80,20
1/27/2014,Minot-Bsmrck-Dcknsn(Wlstn),80,20
1/27/2014,Missoula,80,20
1/27/2014,Mobile-Pensacola (Ft Walt),80,20
1/27/2014,Monroe-El Dorado,80,20
1/27/2014,Monterey-Salinas,80,20
1/27/2014,Montgomery-Selma,80,20
1/27/2014,Myrtle Beach-Florence,80,20
1/27/2014,Nashville,80,20
1/27/2014,New Orleans,80,20
1/27/2014,New York,80,20
1/27/2014,Norfolk-Portsmth-Newpt Nws,80,20
1/27/2014,North Platte,80,20
1/27/2014,Odessa-Midland,80,20
1/27/2014,Oklahoma City,80,20
1/27/2014,Omaha,80,20
1/27/2014,Orlando-Daytona Bch-Melbrn,80,20
1/27/2014,Ottumwa-Kirksville,80,20
1/27/2014,Paducah-Cape Girard-Harsbg,80,20
1/27/2014,Palm Springs,80,20
1/27/2014,Panama City,80,20
1/27/2014,Parkersburg,80,20
1/27/2014,Peoria-Bloomington,80,20
1/27/2014,Philadelphia,80,20
1/27/2014,Phoenix (Prescott),80,20
1/27/2014,Pittsburgh,80,20
1/27/2014,"Portland, OR",80,20
1/27/2014,Portland-Auburn,80,20
1/27/2014,Presque Isle,80,20
1/27/2014,Providence-New Bedford,80,20
1/27/2014,Quincy-Hannibal-Keokuk,80,20
1/27/2014,Raleigh-Durham (Fayetvlle),80,20
1/27/2014,Rapid City,80,20
1/27/2014,Reno,80,20
1/27/2014,Richmond-Petersburg,80,20
1/27/2014,Roanoke-Lynchburg,80,20
1/27/2014,"Rochester, NY",80,20
1/27/2014,Rochestr-Mason City-Austin,80,20
1/27/2014,Rockford,80,20
1/27/2014,Sacramnto-Stkton-Modesto,80,20
1/27/2014,Salisbury,80,20
1/27/2014,Salt Lake City,80,20
1/27/2014,San Angelo,80,20
1/27/2014,San Antonio,80,20
1/27/2014,San Diego,80,20
1/27/2014,San Francisco-Oak-San Jose,80,20
1/27/2014,SantaBarbra-SanMar-SanLuOb,80,20
1/27/2014,Savannah,80,20
1/27/2014,Seattle-Tacoma,80,20
1/27/2014,Sherman-Ada,80,20
1/27/2014,Shreveport,80,20
1/27/2014,Sioux City,80,20
1/27/2014,Sioux Falls(Mitchell),80,20
1/27/2014,South Bend-Elkhart,80,20
1/27/2014,Spokane,80,20
1/27/2014,"Springfield, MO",80,20
1/27/2014,Springfield-Holyoke,80,20
1/27/2014,St. Joseph,80,20
1/27/2014,St. Louis,80,20
1/27/2014,Syracuse,80,20
1/27/2014,Tallahassee-Thomasville,80,20
1/27/2014,Tampa-St. Pete (Sarasota),80,20
1/27/2014,Terre Haute,80,20
1/27/2014,Toledo,80,20
1/27/2014,Topeka,80,20
1/27/2014,Traverse City-Cadillac,80,20
1/27/2014,"Tri-Cities, TN-VA",80,20
1/27/2014,Tucson (Sierra Vista),80,20
1/27/2014,Tulsa,80,20
1/27/2014,Twin Falls,80,20
1/27/2014,Tyler-Longview(Lfkn&Ncgd),80,20
1/27/2014,Utica,80,20
1/27/2014,Victoria,80,20
1/27/2014,Waco-Temple-Bryan,80,20
1/27/2014,"Washington, DC (Hagrstwn)",80,20
1/27/2014,Watertown,80,20
1/27/2014,Wausau-Rhinelander,80,20
1/27/2014,West Palm Beach-Ft. Pierce,80,20
1/27/2014,Wheeling-Steubenville,80,20
1/27/2014,Wichita Falls & Lawton,80,20
1/27/2014,Wichita-Hutchinson Plus,80,20
1/27/2014,Wilkes Barre-Scranton-Hztn,80,20
1/27/2014,Wilmington,80,20
1/27/2014,Yakima-Pasco-Rchlnd-Knnwck,80,20
1/27/2014,Youngstown,80,20
1/27/2014,Yuma-El Centro,80,20
1/27/2014,Zanesville,80,20
2/3/2014,Abilene-Sweetwater,62,20
2/3/2014,"Albany, GA",62,20
2/3/2014,Albany-Schenectady-Troy,62,20
2/3/2014,Albuquerque-Santa Fe,62,20
2/3/2014,"Alexandria, LA",62,20
2/3/2014,Alpena,62,20
2/3/2014,Amarillo,62,20
2/3/2014,Anchorage,62,20
2/3/2014,Atlanta,62,20
2/3/2014,Augusta-Aiken,62,20
2/3/2014,Austin,62,20
2/3/2014,Bakersfield,62,20
2/3/2014,Baltimore,62,20
2/3/2014,Bangor,62,20
2/3/2014,Baton Rouge,62,20
2/3/2014,Beaumont-Port Arthur,62,20
2/3/2014,"Bend, OR",62,20
2/3/2014,Billings,62,20
2/3/2014,Biloxi-Gulfport,62,20
2/3/2014,Binghamton,62,20
2/3/2014,Birmingham (Ann and Tusc),62,20
2/3/2014,Bluefield-Beckley-Oak Hill,62,20
2/3/2014,Boise,62,20
2/3/2014,Boston (Manchester),62,20
2/3/2014,Bowling Green,62,20
2/3/2014,Buffalo,62,20
2/3/2014,Burlington-Plattsburgh,62,20
2/3/2014,Butte-Bozeman,62,20
2/3/2014,Casper-Riverton,62,20
2/3/2014,Cedar Rapids-Wtrlo-IWC&Dub,62,20
2/3/2014,Champaign&Sprngfld-Decatur,62,20
2/3/2014,"Charleston, SC",62,20
2/3/2014,Charleston-Huntington,62,20
2/3/2014,Charlotte,62,20
2/3/2014,Charlottesville,62,20
2/3/2014,Chattanooga,62,20
2/3/2014,Cheyenne-Scottsbluff,62,20
2/3/2014,Chicago,62,20
2/3/2014,Chico-Redding,62,20
2/3/2014,Cincinnati,62,20
2/3/2014,Clarksburg-Weston,62,20
2/3/2014,Cleveland-Akron (Canton),62,20
2/3/2014,Colorado Springs-Pueblo,62,20
2/3/2014,"Columbia, SC",62,20
2/3/2014,Columbia-Jefferson City,62,20
2/3/2014,"Columbus, GA (Opelika, AL)",62,20
2/3/2014,"Columbus, OH",62,20
2/3/2014,Columbus-Tupelo-W Pnt-Hstn,62,20
2/3/2014,Corpus Christi,62,20
2/3/2014,Dallas-Ft. Worth,62,20
2/3/2014,Davenport-R.Island-Moline,62,20
2/3/2014,Dayton,62,20
2/3/2014,Denver,62,20
2/3/2014,Des Moines-Ames,62,20
2/3/2014,Detroit,62,20
2/3/2014,Dothan,62,20
2/3/2014,Duluth-Superior,62,20
2/3/2014,El Paso (Las Cruces),62,20
2/3/2014,Elmira (Corning),62,20
2/3/2014,Erie,62,20
2/3/2014,Eugene,62,20
2/3/2014,Eureka,62,20
2/3/2014,Evansville,62,20
2/3/2014,Fairbanks,62,20
2/3/2014,Fargo-Valley City,62,20
2/3/2014,Flint-Saginaw-Bay City,62,20
2/3/2014,Fresno-Visalia,62,20
2/3/2014,Ft. Myers-Naples,62,20
2/3/2014,Ft. Smith-Fay-Sprngdl-Rgrs,62,20
2/3/2014,Ft. Wayne,62,20
2/3/2014,Gainesville,62,20
2/3/2014,Glendive,62,20
2/3/2014,Grand Junction-Montrose,62,20
2/3/2014,Grand Rapids-Kalmzoo-B.Crk,62,20
2/3/2014,Great Falls,62,20
2/3/2014,Green Bay-Appleton,62,20
2/3/2014,Greensboro-H.Point-W.Salem,62,20
2/3/2014,Greenville-N.Bern-Washngtn,62,20
2/3/2014,Greenvll-Spart-Ashevll-And,62,20
2/3/2014,Greenwood-Greenville,62,20
2/3/2014,Harlingen-Wslco-Brnsvl-McA,62,20
2/3/2014,Harrisburg-Lncstr-Leb-York,62,20
2/3/2014,Harrisonburg,62,20
2/3/2014,Hartford & New Haven,62,20
2/3/2014,Hattiesburg-Laurel,62,20
2/3/2014,Helena,62,20
2/3/2014,Honolulu,62,20
2/3/2014,Houston,62,20
2/3/2014,Huntsville-Decatur (Flor),62,20
2/3/2014,Idaho Fals-Pocatllo(Jcksn),62,20
2/3/2014,Indianapolis,62,20
2/3/2014,"Jackson, MS",62,20
2/3/2014,"Jackson, TN",62,20
2/3/2014,Jacksonville,62,20
2/3/2014,Johnstown-Altoona-St Colge,62,20
2/3/2014,Jonesboro,62,20
2/3/2014,Joplin-Pittsburg,62,20
2/3/2014,Juneau,62,20
2/3/2014,Kansas City,62,20
2/3/2014,Knoxville,62,20
2/3/2014,La Crosse-Eau Claire,62,20
2/3/2014,"Lafayette, IN",62,20
2/3/2014,"Lafayette, LA",62,20
2/3/2014,Lake Charles,62,20
2/3/2014,Lansing,62,20
2/3/2014,Laredo,62,20
2/3/2014,Las Vegas,62,20
2/3/2014,Lexington,62,20
2/3/2014,Lima,62,20
2/3/2014,Lincoln & Hastings-Krny,62,20
2/3/2014,Little Rock-Pine Bluff,62,20
2/3/2014,Los Angeles,62,20
2/3/2014,Louisville,62,20
2/3/2014,Lubbock,62,20
2/3/2014,Macon,62,20
2/3/2014,Madison,62,20
2/3/2014,Mankato,62,20
2/3/2014,Marquette,62,20
2/3/2014,Medford-Klamath Falls,62,20
2/3/2014,Memphis,62,20
2/3/2014,Meridian,62,20
2/3/2014,Miami-Ft. Lauderdale,62,20
2/3/2014,Milwaukee,62,20
2/3/2014,Minneapolis-St. Paul,62,20
2/3/2014,Minot-Bsmrck-Dcknsn(Wlstn),62,20
2/3/2014,Missoula,62,20
2/3/2014,Mobile-Pensacola (Ft Walt),62,20
2/3/2014,Monroe-El Dorado,62,20
2/3/2014,Monterey-Salinas,62,20
2/3/2014,Montgomery-Selma,62,20
2/3/2014,Myrtle Beach-Florence,62,20
2/3/2014,Nashville,62,20
2/3/2014,New Orleans,62,20
2/3/2014,New York,62,20
2/3/2014,Norfolk-Portsmth-Newpt Nws,62,20
2/3/2014,North Platte,62,20
2/3/2014,Odessa-Midland,62,20
2/3/2014,Oklahoma City,62,20
2/3/2014,Omaha,62,20
2/3/2014,Orlando-Daytona Bch-Melbrn,62,20
2/3/2014,Ottumwa-Kirksville,62,20
2/3/2014,Paducah-Cape Girard-Harsbg,62,20
2/3/2014,Palm Springs,62,20
2/3/2014,Panama City,62,20
2/3/2014,Parkersburg,62,20
2/3/2014,Peoria-Bloomington,62,20
2/3/2014,Philadelphia,62,20
2/3/2014,Phoenix (Prescott),62,20
2/3/2014,Pittsburgh,62,20
2/3/2014,"Portland, OR",62,20
2/3/2014,Portland-Auburn,62,20
2/3/2014,Presque Isle,62,20
2/3/2014,Providence-New Bedford,62,20
2/3/2014,Quincy-Hannibal-Keokuk,62,20
2/3/2014,Raleigh-Durham (Fayetvlle),62,20
2/3/2014,Rapid City,62,20
2/3/2014,Reno,62,20
2/3/2014,Richmond-Petersburg,62,20
2/3/2014,Roanoke-Lynchburg,62,20
2/3/2014,"Rochester, NY",62,20
2/3/2014,Rochestr-Mason City-Austin,62,20
2/3/2014,Rockford,62,20
2/3/2014,Sacramnto-Stkton-Modesto,62,20
2/3/2014,Salisbury,62,20
2/3/2014,Salt Lake City,62,20
2/3/2014,San Angelo,62,20
2/3/2014,San Antonio,62,20
2/3/2014,San Diego,62,20
2/3/2014,San Francisco-Oak-San Jose,62,20
2/3/2014,SantaBarbra-SanMar-SanLuOb,62,20
2/3/2014,Savannah,62,20
2/3/2014,Seattle-Tacoma,62,20
2/3/2014,Sherman-Ada,62,20
2/3/2014,Shreveport,62,20
2/3/2014,Sioux City,62,20
2/3/2014,Sioux Falls(Mitchell),62,20
2/3/2014,South Bend-Elkhart,62,20
2/3/2014,Spokane,62,20
2/3/2014,"Springfield, MO",62,20
2/3/2014,Springfield-Holyoke,62,20
2/3/2014,St. Joseph,62,20
2/3/2014,St. Louis,62,20
2/3/2014,Syracuse,62,20
2/3/2014,Tallahassee-Thomasville,62,20
2/3/2014,Tampa-St. Pete (Sarasota),62,20
2/3/2014,Terre Haute,62,20
2/3/2014,Toledo,62,20
2/3/2014,Topeka,62,20
2/3/2014,Traverse City-Cadillac,62,20
2/3/2014,"Tri-Cities, TN-VA",62,20
2/3/2014,Tucson (Sierra Vista),62,20
2/3/2014,Tulsa,62,20
2/3/2014,Twin Falls,62,20
2/3/2014,Tyler-Longview(Lfkn&Ncgd),62,20
2/3/2014,Utica,62,20
2/3/2014,Victoria,62,20
2/3/2014,Waco-Temple-Bryan,62,20
2/3/2014,"Washington, DC (Hagrstwn)",62,20
2/3/2014,Watertown,62,20
2/3/2014,Wausau-Rhinelander,62,20
2/3/2014,West Palm Beach-Ft. Pierce,62,20
2/3/2014,Wheeling-Steubenville,62,20
2/3/2014,Wichita Falls & Lawton,62,20
2/3/2014,Wichita-Hutchinson Plus,62,20
2/3/2014,Wilkes Barre-Scranton-Hztn,62,20
2/3/2014,Wilmington,62,20
2/3/2014,Yakima-Pasco-Rchlnd-Knnwck,62,20
2/3/2014,Youngstown,62,20
2/3/2014,Yuma-El Centro,62,20
2/3/2014,Zanesville,62,20
2/10/2014,Abilene-Sweetwater,72,20
2/10/2014,"Albany, GA",72,20
2/10/2014,Albany-Schenectady-Troy,72,20
2/10/2014,Albuquerque-Santa Fe,72,20
2/10/2014,"Alexandria, LA",72,20
2/10/2014,Alpena,72,20
2/10/2014,Amarillo,72,20
2/10/2014,Anchorage,72,20
2/10/2014,Atlanta,72,20
2/10/2014,Augusta-Aiken,72,20
2/10/2014,Austin,72,20
2/10/2014,Bakersfield,72,20
2/10/2014,Baltimore,72,20
2/10/2014,Bangor,72,20
2/10/2014,Baton Rouge,72,20
2/10/2014,Beaumont-Port Arthur,72,20
2/10/2014,"Bend, OR",72,20
2/10/2014,Billings,72,20
2/10/2014,Biloxi-Gulfport,72,20
2/10/2014,Binghamton,72,20
2/10/2014,Birmingham (Ann and Tusc),72,20
2/10/2014,Bluefield-Beckley-Oak Hill,72,20
2/10/2014,Boise,72,20
2/10/2014,Boston (Manchester),72,20
2/10/2014,Bowling Green,72,20
2/10/2014,Buffalo,72,20
2/10/2014,Burlington-Plattsburgh,72,20
2/10/2014,Butte-Bozeman,72,20
2/10/2014,Casper-Riverton,72,20
2/10/2014,Cedar Rapids-Wtrlo-IWC&Dub,72,20
2/10/2014,Champaign&Sprngfld-Decatur,72,20
2/10/2014,"Charleston, SC",72,20
2/10/2014,Charleston-Huntington,72,20
2/10/2014,Charlotte,72,20
2/10/2014,Charlottesville,72,20
2/10/2014,Chattanooga,72,20
2/10/2014,Cheyenne-Scottsbluff,72,20
2/10/2014,Chicago,72,20
2/10/2014,Chico-Redding,72,20
2/10/2014,Cincinnati,72,20
2/10/2014,Clarksburg-Weston,72,20
2/10/2014,Cleveland-Akron (Canton),72,20
2/10/2014,Colorado Springs-Pueblo,72,20
2/10/2014,"Columbia, SC",72,20
2/10/2014,Columbia-Jefferson City,72,20
2/10/2014,"Columbus, GA (Opelika, AL)",72,20
2/10/2014,"Columbus, OH",72,20
2/10/2014,Columbus-Tupelo-W Pnt-Hstn,72,20
2/10/2014,Corpus Christi,72,20
2/10/2014,Dallas-Ft. Worth,72,20
2/10/2014,Davenport-R.Island-Moline,72,20
2/10/2014,Dayton,72,20
2/10/2014,Denver,72,20
2/10/2014,Des Moines-Ames,72,20
2/10/2014,Detroit,72,20
2/10/2014,Dothan,72,20
2/10/2014,Duluth-Superior,72,20
2/10/2014,El Paso (Las Cruces),72,20
2/10/2014,Elmira (Corning),72,20
2/10/2014,Erie,72,20
2/10/2014,Eugene,72,20
2/10/2014,Eureka,72,20
2/10/2014,Evansville,72,20
2/10/2014,Fairbanks,72,20
2/10/2014,Fargo-Valley City,72,20
2/10/2014,Flint-Saginaw-Bay City,72,20
2/10/2014,Fresno-Visalia,72,20
2/10/2014,Ft. Myers-Naples,72,20
2/10/2014,Ft. Smith-Fay-Sprngdl-Rgrs,72,20
2/10/2014,Ft. Wayne,72,20
2/10/2014,Gainesville,72,20
2/10/2014,Glendive,72,20
2/10/2014,Grand Junction-Montrose,72,20
2/10/2014,Grand Rapids-Kalmzoo-B.Crk,72,20
2/10/2014,Great Falls,72,20
2/10/2014,Green Bay-Appleton,72,20
2/10/2014,Greensboro-H.Point-W.Salem,72,20
2/10/2014,Greenville-N.Bern-Washngtn,72,20
2/10/2014,Greenvll-Spart-Ashevll-And,72,20
2/10/2014,Greenwood-Greenville,72,20
2/10/2014,Harlingen-Wslco-Brnsvl-McA,72,20
2/10/2014,Harrisburg-Lncstr-Leb-York,72,20
2/10/2014,Harrisonburg,72,20
2/10/2014,Hartford & New Haven,72,20
2/10/2014,Hattiesburg-Laurel,72,20
2/10/2014,Helena,72,20
2/10/2014,Honolulu,72,20
2/10/2014,Houston,72,20
2/10/2014,Huntsville-Decatur (Flor),72,20
2/10/2014,Idaho Fals-Pocatllo(Jcksn),72,20
2/10/2014,Indianapolis,72,20
2/10/2014,"Jackson, MS",72,20
2/10/2014,"Jackson, TN",72,20
2/10/2014,Jacksonville,72,20
2/10/2014,Johnstown-Altoona-St Colge,72,20
2/10/2014,Jonesboro,72,20
2/10/2014,Joplin-Pittsburg,72,20
2/10/2014,Juneau,72,20
2/10/2014,Kansas City,72,20
2/10/2014,Knoxville,72,20
2/10/2014,La Crosse-Eau Claire,72,20
2/10/2014,"Lafayette, IN",72,20
2/10/2014,"Lafayette, LA",72,20
2/10/2014,Lake Charles,72,20
2/10/2014,Lansing,72,20
2/10/2014,Laredo,72,20
2/10/2014,Las Vegas,72,20
2/10/2014,Lexington,72,20
2/10/2014,Lima,72,20
2/10/2014,Lincoln & Hastings-Krny,72,20
2/10/2014,Little Rock-Pine Bluff,72,20
2/10/2014,Los Angeles,72,20
2/10/2014,Louisville,72,20
2/10/2014,Lubbock,72,20
2/10/2014,Macon,72,20
2/10/2014,Madison,72,20
2/10/2014,Mankato,72,20
2/10/2014,Marquette,72,20
2/10/2014,Medford-Klamath Falls,72,20
2/10/2014,Memphis,72,20
2/10/2014,Meridian,72,20
2/10/2014,Miami-Ft. Lauderdale,72,20
2/10/2014,Milwaukee,72,20
2/10/2014,Minneapolis-St. Paul,72,20
2/10/2014,Minot-Bsmrck-Dcknsn(Wlstn),72,20
2/10/2014,Missoula,72,20
2/10/2014,Mobile-Pensacola (Ft Walt),72,20
2/10/2014,Monroe-El Dorado,72,20
2/10/2014,Monterey-Salinas,72,20
2/10/2014,Montgomery-Selma,72,20
2/10/2014,Myrtle Beach-Florence,72,20
2/10/2014,Nashville,72,20
2/10/2014,New Orleans,72,20
2/10/2014,New York,72,20
2/10/2014,Norfolk-Portsmth-Newpt Nws,72,20
2/10/2014,North Platte,72,20
2/10/2014,Odessa-Midland,72,20
2/10/2014,Oklahoma City,72,20
2/10/2014,Omaha,72,20
2/10/2014,Orlando-Daytona Bch-Melbrn,72,20
2/10/2014,Ottumwa-Kirksville,72,20
2/10/2014,Paducah-Cape Girard-Harsbg,72,20
2/10/2014,Palm Springs,72,20
2/10/2014,Panama City,72,20
2/10/2014,Parkersburg,72,20
2/10/2014,Peoria-Bloomington,72,20
2/10/2014,Philadelphia,72,20
2/10/2014,Phoenix (Prescott),72,20
2/10/2014,Pittsburgh,72,20
2/10/2014,"Portland, OR",72,20
2/10/2014,Portland-Auburn,72,20
2/10/2014,Presque Isle,72,20
2/10/2014,Providence-New Bedford,72,20
2/10/2014,Quincy-Hannibal-Keokuk,72,20
2/10/2014,Raleigh-Durham (Fayetvlle),72,20
2/10/2014,Rapid City,72,20
2/10/2014,Reno,72,20
2/10/2014,Richmond-Petersburg,72,20
2/10/2014,Roanoke-Lynchburg,72,20
2/10/2014,"Rochester, NY",72,20
2/10/2014,Rochestr-Mason City-Austin,72,20
2/10/2014,Rockford,72,20
2/10/2014,Sacramnto-Stkton-Modesto,72,20
2/10/2014,Salisbury,72,20
2/10/2014,Salt Lake City,72,20
2/10/2014,San Angelo,72,20
2/10/2014,San Antonio,72,20
2/10/2014,San Diego,72,20
2/10/2014,San Francisco-Oak-San Jose,72,20
2/10/2014,SantaBarbra-SanMar-SanLuOb,72,20
2/10/2014,Savannah,72,20
2/10/2014,Seattle-Tacoma,72,20
2/10/2014,Sherman-Ada,72,20
2/10/2014,Shreveport,72,20
2/10/2014,Sioux City,72,20
2/10/2014,Sioux Falls(Mitchell),72,20
2/10/2014,South Bend-Elkhart,72,20
2/10/2014,Spokane,72,20
2/10/2014,"Springfield, MO",72,20
2/10/2014,Springfield-Holyoke,72,20
2/10/2014,St. Joseph,72,20
2/10/2014,St. Louis,72,20
2/10/2014,Syracuse,72,20
2/10/2014,Tallahassee-Thomasville,72,20
2/10/2014,Tampa-St. Pete (Sarasota),72,20
2/10/2014,Terre Haute,72,20
2/10/2014,Toledo,72,20
2/10/2014,Topeka,72,20
2/10/2014,Traverse City-Cadillac,72,20
2/10/2014,"Tri-Cities, TN-VA",72,20
2/10/2014,Tucson (Sierra Vista),72,20
2/10/2014,Tulsa,72,20
2/10/2014,Twin Falls,72,20
2/10/2014,Tyler-Longview(Lfkn&Ncgd),72,20
2/10/2014,Utica,72,20
2/10/2014,Victoria,72,20
2/10/2014,Waco-Temple-Bryan,72,20
2/10/2014,"Washington, DC (Hagrstwn)",72,20
2/10/2014,Watertown,72,20
2/10/2014,Wausau-Rhinelander,72,20
2/10/2014,West Palm Beach-Ft. Pierce,72,20
2/10/2014,Wheeling-Steubenville,72,20
2/10/2014,Wichita Falls & Lawton,72,20
2/10/2014,Wichita-Hutchinson Plus,72,20
2/10/2014,Wilkes Barre-Scranton-Hztn,72,20
2/10/2014,Wilmington,72,20
2/10/2014,Yakima-Pasco-Rchlnd-Knnwck,72,20
2/10/2014,Youngstown,72,20
2/10/2014,Yuma-El Centro,72,20
2/10/2014,Zanesville,72,20
2/17/2014,Abilene-Sweetwater,69,20
2/17/2014,"Albany, GA",69,20
2/17/2014,Albany-Schenectady-Troy,69,20
2/17/2014,Albuquerque-Santa Fe,69,20
2/17/2014,"Alexandria, LA",69,20
2/17/2014,Alpena,69,20
2/17/2014,Amarillo,69,20
2/17/2014,Anchorage,69,20
2/17/2014,Atlanta,69,20
2/17/2014,Augusta-Aiken,69,20
2/17/2014,Austin,69,20
2/17/2014,Bakersfield,69,20
2/17/2014,Baltimore,69,20
2/17/2014,Bangor,69,20
2/17/2014,Baton Rouge,69,20
2/17/2014,Beaumont-Port Arthur,69,20
2/17/2014,"Bend, OR",69,20
2/17/2014,Billings,69,20
2/17/2014,Biloxi-Gulfport,69,20
2/17/2014,Binghamton,69,20
2/17/2014,Birmingham (Ann and Tusc),69,20
2/17/2014,Bluefield-Beckley-Oak Hill,69,20
2/17/2014,Boise,69,20
2/17/2014,Boston (Manchester),69,20
2/17/2014,Bowling Green,69,20
2/17/2014,Buffalo,69,20
2/17/2014,Burlington-Plattsburgh,69,20
2/17/2014,Butte-Bozeman,69,20
2/17/2014,Casper-Riverton,69,20
2/17/2014,Cedar Rapids-Wtrlo-IWC&Dub,69,20
2/17/2014,Champaign&Sprngfld-Decatur,69,20
2/17/2014,"Charleston, SC",69,20
2/17/2014,Charleston-Huntington,69,20
2/17/2014,Charlotte,69,20
2/17/2014,Charlottesville,69,20
2/17/2014,Chattanooga,69,20
2/17/2014,Cheyenne-Scottsbluff,69,20
2/17/2014,Chicago,69,20
2/17/2014,Chico-Redding,69,20
2/17/2014,Cincinnati,69,20
2/17/2014,Clarksburg-Weston,69,20
2/17/2014,Cleveland-Akron (Canton),69,20
2/17/2014,Colorado Springs-Pueblo,69,20
2/17/2014,"Columbia, SC",69,20
2/17/2014,Columbia-Jefferson City,69,20
2/17/2014,"Columbus, GA (Opelika, AL)",69,20
2/17/2014,"Columbus, OH",69,20
2/17/2014,Columbus-Tupelo-W Pnt-Hstn,69,20
2/17/2014,Corpus Christi,69,20
2/17/2014,Dallas-Ft. Worth,69,20
2/17/2014,Davenport-R.Island-Moline,69,20
2/17/2014,Dayton,69,20
2/17/2014,Denver,69,20
2/17/2014,Des Moines-Ames,69,20
2/17/2014,Detroit,69,20
2/17/2014,Dothan,69,20
2/17/2014,Duluth-Superior,69,20
2/17/2014,El Paso (Las Cruces),69,20
2/17/2014,Elmira (Corning),69,20
2/17/2014,Erie,69,20
2/17/2014,Eugene,69,20
2/17/2014,Eureka,69,20
2/17/2014,Evansville,69,20
2/17/2014,Fairbanks,69,20
2/17/2014,Fargo-Valley City,69,20
2/17/2014,Flint-Saginaw-Bay City,69,20
2/17/2014,Fresno-Visalia,69,20
2/17/2014,Ft. Myers-Naples,69,20
2/17/2014,Ft. Smith-Fay-Sprngdl-Rgrs,69,20
2/17/2014,Ft. Wayne,69,20
2/17/2014,Gainesville,69,20
2/17/2014,Glendive,69,20
2/17/2014,Grand Junction-Montrose,69,20
2/17/2014,Grand Rapids-Kalmzoo-B.Crk,69,20
2/17/2014,Great Falls,69,20
2/17/2014,Green Bay-Appleton,69,20
