Date,Campaign Name,Site Name,Placement,Ad Name,Ad Format,Ad Size,Served Impressions,Clicks,Video Started,Video Fully Played
2/10/2014,Branding Campaign,NBCUni.com,P11146,Tracking Pixel,Tracking Pixel,1x1,"804,196","6,916",0,0
2/10/2014,Mobile Always-On,Pandora Mobile US,P11129,Bag 300x250,Standard Banner,300x250,"284,198","11,311",0,0
2/10/2014,Branding Campaign,YouTube US,P11298,Bag 300x250,Standard Banner,300x250,"1,005,625","48,973",0,0
2/10/2014,Branding Campaign,VEVO US,P11123,Wallet FEP,In-Stream Video,1920x1080,"629,674","12,467","604,487","362,692"
2/10/2014,Branding Campaign,VEVO US,P11189,Wallet 300x250,HTML5 Standard Banner,300x250,"1,019,999","51,407",0,0
2/10/2014,Always-On,Yahoo En Espanol,P11284,Tracking Pixel,Tracking Pixel,1x1,"26,532",963,0,0
2/10/2014,Website Traffic,Yahoo En Espanol,P11194,New Product 300x600,Mobile Rich Media,300x600,"576,659","7,092",0,0
2/10/2014,Website Traffic,Yahoo En Espanol,P11284,Tracking Pixel,Tracking Pixel,1x1,"1,453,257","46,068",0,0
2/10/2014,Branding Campaign,YouTube US,P11336,Tracking Pixel,Tracking Pixel,1x1,"957,155","7,178",0,0
2/10/2014,Website Traffic,YouTube US,P11190,New Product 300x600,Mobile Rich Media,300x600,"1,084,397","34,158","910,893","655,842"
2/10/2014,Branding Campaign,YouTube US,P11285,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"15,396",320,"12,778","8,561"
2/17/2014,Mobile Always-On,YouTube US,P11163,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,893,797","84,463","1,590,789","1,543,065"
2/17/2014,Branding Campaign,BuzzFeed,P11138,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"906,362","11,148","761,344","662,369"
2/17/2014,Website Traffic,BuzzFeed,P11138,Wallet FEP,In-Stream Video,1920x1080,"529,498","21,338","503,023","231,390"
2/17/2014,Always-On,BuzzFeed,P11125,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"2,109,298","59,271","1,856,182","1,299,327"
2/17/2014,Always-On,BuzzFeed,P11204,SL 728x90,In-Stream Tracking,728x90,"818,255","42,221",0,0
2/17/2014,Always-On,CBS Interactive US,P11206,Wallet 300x250,HTML5 Standard Banner,300x250,"867,742","40,263",0,0
2/17/2014,Always-On,Fox Sports,P11183,Tracking Pixel,Tracking Pixel,1x1,"1,131,877","50,368",0,0
2/17/2014,Always-On,Fox.com,P11207,Wallet FEP,In-Stream Video,1920x1080,"23,285","1,210","19,559","8,605"
2/17/2014,Always-On,Hulu,P11157,Bag 300x250,Standard Banner,300x250,"1,438,898","45,037","1,410,120","1,099,893"
2/17/2014,Always-On,Pandora Mobile US,P11143,SL 728x90,In-Stream Tracking,728x90,"324,168","1,329",0,0
2/17/2014,Always-On,VEVO US,P11116,Wallet 300x250,HTML5 Standard Banner,300x250,"1,698,839","43,320",0,0
2/17/2014,Always-On,YouTube US,P11121,Bag 300x250,Standard Banner,300x250,"523,047","18,881","517,816","440,143"
2/17/2014,Always-On,YouTube US,P11122,New Product 300x600,Mobile Rich Media,300x600,"254,308","9,943","231,420","194,392"
2/17/2014,Mobile Always-On,Pandora.com,P11314,New Product 300x600,Mobile Rich Media,300x600,"1,342,224","61,205","1,154,312","530,983"
2/17/2014,Mobile Always-On,YouTube US,P11190,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"389,200","3,308","377,524","234,064"
2/17/2014,Always-On,Pandora.com,P11135,Wallet 300x250,HTML5 Standard Banner,300x250,"668,567","16,379",0,0
2/17/2014,Branding Campaign,CBS Interactive US,P11162,Wallet 300x250,HTML5 Standard Banner,300x250,"1,403,840","47,309",0,0
2/17/2014,Mobile Always-On,Fox Sports,P11199,Wallet 300x250,HTML5 Standard Banner,300x250,"1,240,672","44,540",0,0
2/17/2014,Branding Campaign,CBS Interactive US,P11243,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,468,117","28,187","1,453,435","654,045"
2/17/2014,Mobile Always-On,Fox Sports,P11185,Wallet FEP,In-Stream Video,1920x1080,"850,036","24,481","782,033","391,016"
2/17/2014,Mobile Always-On,Fox Sports,P11126,Wallet FEP,In-Stream Video,1920x1080,"1,480,159","40,408","1,228,531","773,974"
2/17/2014,Website Traffic,Fox.com,P11211,Wallet FEP,In-Stream Video,1920x1080,"890,646","42,216","659,078","533,853"
2/17/2014,Branding Campaign,Fox.com,P11240,Bag 300x250,Standard Banner,300x250,"71,998","2,023",0,0
2/17/2014,Website Traffic,Mobvious,P11128,Wallet FEP,In-Stream Video,1920x1080,"666,741","32,470","493,388","463,784"
2/17/2014,Website Traffic,Pandora Mobile US,P11143,Bag 300x250,Standard Banner,300x250,"1,562,831","9,845",0,0
2/17/2014,Mobile Always-On,NBCUni.com,P11177,New Product 300x600,Mobile Rich Media,300x600,"1,125,907","56,295",0,0
2/17/2014,Mobile Always-On,Pandora Mobile US,P11359,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,976,137","106,316","1,818,046","1,054,466"
2/17/2014,Branding Campaign,Mobvious,P11132,SL 728x90,In-Stream Tracking,728x90,"2,060,995","64,509",0,0
2/17/2014,Branding Campaign,Mobvious,P11168,SL 728x90,In-Stream Tracking,728x90,"322,199","14,337",0,0
2/17/2014,Website Traffic,Pandora.com,P11176,Bag 300x250,Standard Banner,300x250,"375,461","19,035",0,0
2/17/2014,Website Traffic,VEVO US,P11159,Wallet FEP,In-Stream Video,1920x1080,"885,891","29,057","797,301","637,840"
2/17/2014,Mobile Always-On,Pandora.com,P11203,Tracking Pixel,Tracking Pixel,1x1,"642,299","18,883",0,0
2/17/2014,Mobile Always-On,Hulu,P11196,Bag 300x250,Standard Banner,300x250,"1,016,228","3,048","914,605","704,245"
2/17/2014,Branding Campaign,Pandora.com,P11179,Tracking Pixel,Tracking Pixel,1x1,"2,061,474","52,567",0,0
2/17/2014,Mobile Always-On,Hulu,P11193,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,640,159","36,903","1,344,930","739,711"
2/17/2014,Mobile Always-On,Yahoo En Espanol,P11284,SL 728x90,In-Stream Tracking,728x90,"1,749,676","17,146",0,0
2/17/2014,Branding Campaign,YouTube US,P11286,Tracking Pixel,Tracking Pixel,1x1,"1,224,486","56,816",0,0
2/24/2014,Always-On,Mobvious,P11167,New Product 300x600,Mobile Rich Media,300x600,"1,891,638","59,775",0,0
2/24/2014,Branding Campaign,BuzzFeed,P11138,Tracking Pixel,Tracking Pixel,1x1,"1,488,464","76,507",0,0
2/24/2014,Mobile Always-On,BuzzFeed,P11138,New Product 300x600,Mobile Rich Media,300x600,"832,841","35,062",0,0
2/24/2014,Mobile Always-On,BuzzFeed,P11138,SL 728x90,In-Stream Tracking,728x90,"1,090,964","2,836",0,0
2/24/2014,Always-On,BuzzFeed,P11125,New Product 300x600,Mobile Rich Media,300x600,"1,065,319","26,100",0,0
2/24/2014,Always-On,BuzzFeed,P11125,Tracking Pixel,Tracking Pixel,1x1,"1,738,751","63,290",0,0
2/24/2014,Always-On,Mobvious,P11192,Wallet 300x250,HTML5 Standard Banner,300x250,"187,603","2,757",0,0
2/24/2014,Always-On,NBCUni.com,P11146,Bag 300x250,Standard Banner,300x250,"445,395","16,835",0,0
2/24/2014,Always-On,NBCUni.com,P11177,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"207,491","10,270","153,543","64,488"
2/24/2014,Always-On,NBCUni.com,P11200,Tracking Pixel,Tracking Pixel,1x1,"149,687",583,0,0
2/24/2014,Branding Campaign,Fox Sports,P11145,Bag 300x250,Standard Banner,300x250,"970,686","46,592",0,0
2/24/2014,Mobile Always-On,Fox Sports,P11218,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,076,092","54,773","882,395","723,563"
2/24/2014,Mobile Always-On,Fox Sports,P11218,New Product 300x600,Mobile Rich Media,300x600,"1,138,921","45,329",0,0
2/24/2014,Always-On,Pandora.com,P11195,New Product 300x600,Mobile Rich Media,300x600,"580,768","14,751",0,0
2/24/2014,Mobile Always-On,Pandora Mobile US,P11234,Tracking Pixel,Tracking Pixel,1x1,"1,854,372","99,208",0,0
2/24/2014,Mobile Always-On,Pandora Mobile US,P11253,Wallet FEP,In-Stream Video,1920x1080,"2,035,132","40,499","1,607,754","964,652"
2/24/2014,Website Traffic,Hulu,P11181,Wallet FEP,In-Stream Video,1920x1080,"655,600","17,832","491,700","334,356"
2/24/2014,Website Traffic,Hulu,P11193,New Product 300x600,Mobile Rich Media,300x600,"1,844,904","61,619","1,439,025","849,024"
2/24/2014,Branding Campaign,Fox.com,P11211,Wallet FEP,In-Stream Video,1920x1080,"1,219,280","30,482","902,267","369,929"
2/24/2014,Always-On,YouTube US,P11163,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,473,569","52,459","1,326,212","583,533"
2/24/2014,Website Traffic,NBCUni.com,P11166,Wallet 300x250,HTML5 Standard Banner,300x250,"1,488,178","6,845",0,0
2/24/2014,Website Traffic,IHeartRadio.com,P11152,Bag 300x250,Standard Banner,300x250,"1,820,085","39,313",0,0
2/24/2014,Branding Campaign,IHeartRadio.com,P11131,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"600,782","7,930","504,656","423,911"
2/24/2014,Always-On,Yahoo En Espanol,P11194,Bag 300x250,Standard Banner,300x250,"739,148","40,283",0,0
2/24/2014,Mobile Always-On,NBCUni.com,P11200,SL 728x90,In-Stream Tracking,728x90,"1,390,850","73,993",0,0
2/24/2014,Mobile Always-On,Pandora Mobile US,P11326,SL 728x90,In-Stream Tracking,728x90,"785,162","21,513",0,0
2/24/2014,Mobile Always-On,Pandora Mobile US,P11338,Wallet 300x250,HTML5 Standard Banner,300x250,"624,606","28,169",0,0
2/24/2014,Branding Campaign,Mobvious,P11168,Wallet FEP,In-Stream Video,1920x1080,"1,650,308","11,387","1,468,774","1,424,710"
2/24/2014,Website Traffic,VEVO US,P11124,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,324,293","3,045","1,099,163","725,447"
2/24/2014,Branding Campaign,NBCUni.com,P11200,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,014,119","7,200","760,589","570,441"
2/24/2014,Mobile Always-On,Pandora Mobile US,P11148,Wallet 300x250,HTML5 Standard Banner,300x250,"792,844","40,672",0,0
2/24/2014,Mobile Always-On,Pandora Mobile US,P11186,SL 728x90,In-Stream Tracking,728x90,"1,754,514","68,776",0,0
2/24/2014,Mobile Always-On,Pandora.com,P11160,Bag 300x250,Standard Banner,300x250,"1,302,607","21,623",0,0
2/24/2014,Always-On,Pandora Mobile US,P11180,Tracking Pixel,Tracking Pixel,1x1,"670,758","31,190",0,0
2/24/2014,Branding Campaign,VEVO US,P11136,Wallet 300x250,HTML5 Standard Banner,300x250,"941,971","23,549",0,0
2/24/2014,Branding Campaign,YouTube US,P11285,SL 728x90,In-Stream Tracking,728x90,"1,306,483","52,781",0,0
2/24/2014,Branding Campaign,YouTube US,P11121,Wallet 300x250,HTML5 Standard Banner,300x250,"133,965","5,974","108,511","45,574"
3/3/2014,Mobile Always-On,BuzzFeed,P11125,SL 728x90,In-Stream Tracking,728x90,"2,019,624","59,982",0,0
3/3/2014,Mobile Always-On,BuzzFeed,P11170,SL 728x90,In-Stream Tracking,728x90,"1,073,135","54,515",0,0
3/3/2014,Website Traffic,BuzzFeed,P11125,Wallet 300x250,HTML5 Standard Banner,300x250,"1,598,392","71,927",0,0
3/3/2014,Always-On,BuzzFeed,P11144,Tracking Pixel,Tracking Pixel,1x1,"115,601","2,103",0,0
3/3/2014,Always-On,Fox Sports,P11199,Tracking Pixel,Tracking Pixel,1x1,"1,875,104","30,189",0,0
3/3/2014,Always-On,Fox.com,P11133,New Product 300x600,Mobile Rich Media,300x600,"877,297","34,653",0,0
3/3/2014,Always-On,Fox.com,P11197,Wallet 300x250,HTML5 Standard Banner,300x250,"2,046,777","65,906",0,0
3/3/2014,Always-On,Hulu,P11130,Tracking Pixel,Tracking Pixel,1x1,"1,944,285","11,276","1,574,870","1,181,152"
3/3/2014,Website Traffic,Fox.com,P11154,Wallet 300x250,HTML5 Standard Banner,300x250,"758,367","3,109",0,0
3/3/2014,Always-On,IHeartRadio.com,P11188,Tracking Pixel,Tracking Pixel,1x1,"685,867",685,0,0
3/3/2014,Always-On,NBCUni.com,P11177,SL 728x90,In-Stream Tracking,728x90,"55,107","1,002",0,0
3/3/2014,Always-On,YouTube US,P11114,Tracking Pixel,Tracking Pixel,1x1,"800,397","3,521","568,281","267,092"
3/3/2014,Always-On,YouTube US,P11121,New Product 300x600,Mobile Rich Media,300x600,"325,657","15,371","306,117","232,648"
3/3/2014,Website Traffic,CBS Interactive US,P11139,Wallet FEP,In-Stream Video,1920x1080,"1,793,086","69,213","1,362,745","1,117,450"
3/3/2014,Website Traffic,Fox Sports,P11145,New Product 300x600,Mobile Rich Media,300x600,"1,792,380","45,884",0,0
3/3/2014,Website Traffic,Fox Sports,P11126,Wallet 300x250,HTML5 Standard Banner,300x250,"638,450","27,070",0,0
3/3/2014,Website Traffic,Hulu,P11157,Tracking Pixel,Tracking Pixel,1x1,"565,704","21,949","435,592","304,914"
3/3/2014,Website Traffic,Fox.com,P11207,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"198,634","9,335","180,756","157,257"
3/3/2014,Always-On,YouTube US,P11164,Bag 300x250,Standard Banner,300x250,"1,784,633","20,523","1,570,477","1,287,791"
3/3/2014,Website Traffic,Hulu,P11115,Wallet 300x250,HTML5 Standard Banner,300x250,"1,124,821","34,419","798,622","511,118"
3/3/2014,Always-On,YouTube US,P11182,Wallet 300x250,HTML5 Standard Banner,300x250,"1,252,345","38,196","1,014,399","466,623"
3/3/2014,Website Traffic,NBCUni.com,P11200,Tracking Pixel,Tracking Pixel,1x1,"579,427","11,878",0,0
3/3/2014,Always-On,IHeartRadio.com,P11152,Bag 300x250,Standard Banner,300x250,"1,458,161","40,099",0,0
3/3/2014,Website Traffic,Pandora Mobile US,P11209,New Product 300x600,Mobile Rich Media,300x600,"445,115","21,632",0,0
3/3/2014,Website Traffic,NBCUni.com,P11153,Tracking Pixel,Tracking Pixel,1x1,"1,025,609","19,281",0,0
3/3/2014,Mobile Always-On,NBCUni.com,P11146,New Product 300x600,Mobile Rich Media,300x600,"1,740,371","87,192",0,0
3/3/2014,Mobile Always-On,Pandora Mobile US,P11212,Wallet 300x250,HTML5 Standard Banner,300x250,"1,445,759","17,638",0,0
3/3/2014,Mobile Always-On,Pandora Mobile US,P11241,Bag 300x250,Standard Banner,300x250,"372,874","6,860",0,0
3/3/2014,Website Traffic,VEVO US,P11159,SL 728x90,In-Stream Tracking,728x90,"1,642,994","83,628",0,0
3/3/2014,Mobile Always-On,Pandora Mobile US,P11202,Bag 300x250,Standard Banner,300x250,"2,100,060","95,132",0,0
3/3/2014,Always-On,Yahoo En Espanol,P11175,New Product 300x600,Mobile Rich Media,300x600,"2,105,460","106,536",0,0
3/3/2014,Mobile Always-On,Pandora.com,P11179,SL 728x90,In-Stream Tracking,728x90,"28,459",54,0,0
3/3/2014,Website Traffic,VEVO US,P11201,Tracking Pixel,Tracking Pixel,1x1,"530,855","19,641",0,0
3/3/2014,Website Traffic,Yahoo En Espanol,P11284,Wallet 300x250,HTML5 Standard Banner,300x250,"2,062,631","30,939",0,0
3/3/2014,Mobile Always-On,Yahoo En Espanol,P11194,Bag 300x250,Standard Banner,300x250,"50,409","1,174",0,0
3/3/2014,Website Traffic,Yahoo En Espanol,P11284,Wallet FEP,In-Stream Video,1920x1080,"86,812",512,"65,977","32,328"
3/3/2014,Website Traffic,YouTube US,P11164,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"89,229","1,463","82,090","66,492"
3/10/2014,Website Traffic,BuzzFeed,P11204,Bag 300x250,Standard Banner,300x250,"2,031,220","56,467",0,0
3/10/2014,Website Traffic,BuzzFeed,P11170,Tracking Pixel,Tracking Pixel,1x1,"1,391,923","24,776",0,0
3/10/2014,Website Traffic,BuzzFeed,P11170,Wallet 300x250,HTML5 Standard Banner,300x250,"896,023","42,650",0,0
3/10/2014,Always-On,Fox.com,P11154,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,973,454","56,440","1,815,577","1,724,798"
3/10/2014,Always-On,VEVO US,P11178,New Product 300x600,Mobile Rich Media,300x600,"1,612,057","21,117",0,0
3/10/2014,Always-On,Fox Sports,P11199,SL 728x90,In-Stream Tracking,728x90,"972,177","31,887",0,0
3/10/2014,Always-On,IHeartRadio.com,P11188,Bag 300x250,Standard Banner,300x250,"861,482","22,656",0,0
3/10/2014,Always-On,NBCUni.com,P11166,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,081,139","45,407","875,722","499,161"
3/10/2014,Website Traffic,CBS Interactive US,P11243,Bag 300x250,Standard Banner,300x250,"774,753","9,451",0,0
3/10/2014,Website Traffic,CBS Interactive US,P11162,SL 728x90,In-Stream Tracking,728x90,"173,609","6,909",0,0
3/10/2014,Mobile Always-On,Pandora.com,P11314,New Product 300x600,Mobile Rich Media,300x600,"1,613,596","70,352","1,468,372","1,409,637"
3/10/2014,Mobile Always-On,Fox Sports,P11145,Wallet 300x250,HTML5 Standard Banner,300x250,"557,208","21,396",0,0
3/10/2014,Mobile Always-On,Fox Sports,P11165,Bag 300x250,Standard Banner,300x250,"60,815",979,0,0
3/10/2014,Website Traffic,Fox.com,P11197,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,865,117","49,425","1,342,884","1,047,449"
3/10/2014,Mobile Always-On,Fox Sports,P11126,Bag 300x250,Standard Banner,300x250,"1,611,678","71,880",0,0
3/10/2014,Mobile Always-On,Pandora Mobile US,P11346,New Product 300x600,Mobile Rich Media,300x600,"521,582","27,748","417,265","329,639"
3/10/2014,Mobile Always-On,Pandora Mobile US,P11346,Wallet 300x250,HTML5 Standard Banner,300x250,"464,609","13,380","376,333","233,326"
3/10/2014,Website Traffic,Mobvious,P11128,Wallet FEP,In-Stream Video,1920x1080,"289,243","5,698","286,350","194,718"
3/10/2014,Mobile Always-On,Mobvious,P11167,Wallet FEP,In-Stream Video,1920x1080,"1,176,233","1,293","917,461","596,349"
3/10/2014,Website Traffic,Pandora Mobile US,P11143,Tracking Pixel,Tracking Pixel,1x1,"1,943,883","103,803",0,0
3/10/2014,Website Traffic,Pandora Mobile US,P11186,New Product 300x600,Mobile Rich Media,300x600,"279,085","14,624",0,0
3/10/2014,Website Traffic,NBCUni.com,P11153,New Product 300x600,Mobile Rich Media,300x600,"1,078,070","29,215",0,0
3/10/2014,Always-On,Yahoo En Espanol,P11194,Tracking Pixel,Tracking Pixel,1x1,"2,087,199","5,009",0,0
3/10/2014,Website Traffic,Pandora.com,P11141,SL 728x90,In-Stream Tracking,728x90,"1,569,948","62,169",0,0
3/10/2014,Website Traffic,Mobvious,P11174,SL 728x90,In-Stream Tracking,728x90,"980,909","41,884",0,0
3/10/2014,Website Traffic,VEVO US,P11189,Wallet FEP,In-Stream Video,1920x1080,"1,120,459","18,599","896,367","699,166"
3/10/2014,Mobile Always-On,Pandora Mobile US,P11212,New Product 300x600,Mobile Rich Media,300x600,"1,332,598","43,176",0,0
3/10/2014,Mobile Always-On,Pandora Mobile US,P11143,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,538,670","8,616","1,507,896","693,632"
3/10/2014,Mobile Always-On,Hulu,P11361,Tracking Pixel,Tracking Pixel,1x1,"566,188","27,799",0,0
3/10/2014,Website Traffic,Pandora Mobile US,P11169,Tracking Pixel,Tracking Pixel,1x1,"1,640,781","46,105",0,0
3/10/2014,Mobile Always-On,Pandora Mobile US,P11214,Bag 300x250,Standard Banner,300x250,"662,486","12,454",0,0
3/10/2014,Website Traffic,Yahoo En Espanol,P11175,SL 728x90,In-Stream Tracking,728x90,"1,789,975","58,532",0,0
3/10/2014,Mobile Always-On,Yahoo En Espanol,P11194,Bag 300x250,Standard Banner,300x250,"1,975,909","75,282",0,0
3/10/2014,Website Traffic,YouTube US,P11122,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,592,924","2,548","1,513,277","741,505"
3/10/2014,Website Traffic,YouTube US,P11114,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"228,748","4,826","217,310","160,809"
3/10/2014,Mobile Always-On,YouTube US,P11121,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,625,202","29,253","1,283,909","821,701"
3/10/2014,Mobile Always-On,Pandora Mobile US,P11258,Wallet FEP,In-Stream Video,1920x1080,"322,999","1,098","232,559","141,860"
3/17/2014,Mobile Always-On,BuzzFeed,P11125,Bag 300x250,Standard Banner,300x250,"227,075","5,631",0,0
3/17/2014,Mobile Always-On,BuzzFeed,P11170,New Product 300x600,Mobile Rich Media,300x600,"2,061,799","105,770",0,0
3/17/2014,Mobile Always-On,BuzzFeed,P11204,SL 728x90,In-Stream Tracking,728x90,"522,669","22,527",0,0
3/17/2014,Website Traffic,BuzzFeed,P11125,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,194,583","49,575","991,503","495,751"
3/17/2014,Website Traffic,BuzzFeed,P11138,New Product 300x600,Mobile Rich Media,300x600,"1,585,790","20,139",0,0
3/17/2014,Mobile Always-On,YouTube US,P11163,Tracking Pixel,Tracking Pixel,1x1,"35,403","1,086","29,738","19,924"
3/17/2014,Always-On,BuzzFeed,P11138,Tracking Pixel,Tracking Pixel,1x1,"380,970","10,209",0,0
3/17/2014,Always-On,CBS Interactive US,P11119,Wallet 300x250,HTML5 Standard Banner,300x250,"350,981","2,632",0,0
3/17/2014,Always-On,Hulu,P11130,New Product 300x600,Mobile Rich Media,300x600,"612,406","1,347","514,421","360,094"
3/17/2014,Always-On,Hulu,P11193,Bag 300x250,Standard Banner,300x250,"1,741,984","72,640","1,602,625","897,470"
3/17/2014,Always-On,Hulu,P11196,Tracking Pixel,Tracking Pixel,1x1,"1,236,090","33,621","914,706","521,382"
3/17/2014,Always-On,Mobvious,P11192,New Product 300x600,Mobile Rich Media,300x600,"350,708","9,363",0,0
3/17/2014,Always-On,Pandora Mobile US,P11118,New Product 300x600,Mobile Rich Media,300x600,"131,718",671,0,0
3/17/2014,Always-On,YouTube US,P11122,New Product 300x600,Mobile Rich Media,300x600,"1,672,332","61,709","1,388,035","1,221,470"
3/17/2014,Always-On,NBCUni.com,P11200,Bag 300x250,Standard Banner,300x250,"77,557","1,838",0,0
3/17/2014,Website Traffic,Hulu,P11115,SL 728x90,In-Stream Tracking,728x90,"1,667,331","14,339","1,400,558","1,330,530"
3/17/2014,Website Traffic,IHeartRadio.com,P11184,SL 728x90,In-Stream Tracking,728x90,"638,105","8,486",0,0
3/17/2014,Website Traffic,IHeartRadio.com,P11188,SL 728x90,In-Stream Tracking,728x90,"1,483,564","8,307",0,0
3/17/2014,Website Traffic,IHeartRadio.com,P11198,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"634,225","2,219","494,695","296,817"
